1,"@wahoolaw2006 @charmer_123 @CaptSassyPants1 @WilliamShatner Which of the following describes the scientific method?
A. Taking traditional beliefs as given and denying all else.
B. Challenging prior theories with new data sets and hypotheses.

Go ahead. I'll wait. ",3
1,"Attention spam email senders:

(1) Your title must be crafty: “The Image of the Beast.” 

(2) Your first sentence must get my attention: “This is a one-time email to teachers of theology, regarding a matter that is truly worthy of your study.” 

(3) Then I will read it. #sarcasm",0
1,"Thank you Facebook for making me update my ""real"" name! #FAIL #sarcasm",0
1,Thank you iOS 8 FOR deleting all my pictures i thank you from the bottom of my heart 😡😡😡😡😡😡😡 #sarcasm #pissedtfoff,0
1,"Thank you, random guy, for sneaking up behind me, and grabbing my face. That was no invasion of privacy whatsoever. #sarcasm",0
1,The best part about being an adult: payday and paying bills. #sarcasm,0
1,The fact that the same Adam Levine song is playing and three radio station simultaneously really speaks to how good radio is #sarcasm,0
1,the feeling when you know that the one person you want doesn't give a shit about you >>> #sarcasm #classic,0
1,"The first Fwd i've ever received and i cant even forward it, oh no #sarcasm",0
1,There is no better way to start a Monday than having you car not start! #sarcasm,0
1,There's nothing worse than getting stuck in a busy Starbucks drive-through line behind a chain smoker! #sarcasm,0
1,The slamming of the doors is the best wake up call ever #sarcasm #ReallyThough #loud,0
1,"RT @natashjarathore: In Pakistan, Communism is banned. In China, Islam is banned. But together they teach &amp; preach Secularism to India...",1
1,Way to blame me,0
1,what a lovely dream . #sarcasm,0
1,Injections are fun . #sarcasm,0
1,I love the bus ! #sarcasm,0
1,Washing clothes fun fun ! #Sarcasm,0
1,first day of classes during the pandemic #LetTheFunBegin #Sarcasm,0
1,Back to the oral surgeon ... #yay #sarcasm,0
1,Love waking up super early #sarcasm,0
1,@MegannDanielss @Ali_mommy @VCscanner @VENTURASHERIFF Great timing! You should run for President I hear the American people take sarcasm during a crisis really well.,4
1,RT @BobA1959: Who’s going to Disney next eeek as it opens to the public? DeSantis is greeting all. You can smack him as you enter the park.… #corona #pandemic,0
1,"@Libraryoftruths @Jordan_Sather_ That's why I thought it was sarcasm. Hollow earth is way more believable than flat earth. I think David Icke talked about how the Africans talked about lizard people and others coming out of the mountains or caves. I know I know, David Icke. But still.",2
1,This Pandemic is the dumbest thing I have ever heard #corona,0
1,"Here’s a thought:
If abortion is up for debate because it’s killing babies, think about all of the MILLIONS of sperm babies that die when males masturbate to fruition.

Omg are all men serial killers? OMG ban masturbation for all men!!!ABOLISH MASTURBATION!!!#2020VISION #sarcasm",0
1,Nothing brings me greater joy than seeing boys who ghosted me on my people you may know tab on Facebook this early in the morning...,0
1,"@RichDolan @GrantCameron @DrStevenGreer Dear Mr. Dolan,
We thank you for your patience, and we are sorry for any inconvenience due to the restrictions that you are experiencing. We are busy subverting America. The takedown of America will not take long, and you can then resume your work just like before.  

(sarcasm)",3
1,"Of course he's filed to dismiss this, why in the world should he take responsibility? 🙄 *She says with great sarcasm* #assault  #abuse https://t.co/aZAGG33bok",0
1,@TheBabylonBee Shame on you for mocking them. They're making a difference!!!!?,1
1,@MayorBrodeur you mean this is not sarcasm? you really ARE an imbecile?  oh....,1
1,@carlvphillips @Surgeon_General @CDCgov Prevention effectiveness at its best. #corona,3
1,I really wish Donald had decided to sell #Trump2020 masks. Think of all the lives that could have been saved. #RESIST #VOTE #Biden2020 https://t.co/G9FS9fgS39,0
1,@BetsyJoBetsy @rabiasquared Listen! She’s waited long enough for her teeth to be cleaned! Stop inconveniencing this woman with all your RULES! Service her...NOW!,
1,"@ryanexistsuknow Your logic is so intelligent. Tell me more please.

*sarcasm*

It might feel naked to a hijab wearer but the rest of us haven't wore face coverings since the dawn of man ... -.- like we have wore something to cover our crotch. Moron.",1
1,"I would love to have all my words be encouraging! Help me Lord!!!  Guard my tongue against criticism, sarcasm, lies, anything NOT pleasing to You.   #speaklife #edify #love https://t.co/3oaRuKhFJc",0
1,"My son asked me what it's like to be married so I told him to leave me alone and when he did I asked him why he was ignoring me.

#fridaymorning 
#InternetGyan
#MarriageStory 
#Sarcasm",0
1,"@Tracker_TD Hold up, are you telling me all those well versed people that know how comics are created are wrong? That Ian doesn't control the content and what does and doesn't get printed? That it's actually someone at Sega? ""No way, I can't believe this!"" &lt;end sarcasm&gt;",1
1,@DWUhlfelderLaw But everything is fine. We can open schools. No problem...,1
1,"@jappyheadedho @FranklinCole43 @michael_coborn @BradStoney1776 Wow throwing out insults... I must say I'm super sad over the fact this ""anarchist"" words. Again picture was meant as sarcasm and your methhead took the bait",4
1,"@DominicJHare Did you consider taking one of the online courses on developing your soft skills? 

I heard they help

(sarcasm, and obvious sympathy)",1
1,"@Kavaeric @TojoTheThief *IS EXCESSIVELY AND VISIBLY UPSET AND MUST TYPE OVERTLY BLATANT ONLINE DISAPPROVAL WHICH IS DRENCHED WITH SCATHING SARCASM*

Must be NICE to have so much money~",2
1,"Ah, just what we need, another white man using sarcasm to explain a situation",0
1,"Then stay in the ever-so-functional* USA @MichelleRempel 🙄

*sarcasm* https://t.co/pdeZv7icmD",1
1,@KatiePhang Intimidation and bullying....That's great *sarcasm*,1
1,@ashleyyh16 You're not the only one. #1 in Covid cases and #48 in education. It's a wonderful place to live. Really. /sarcasm 🙄,1
1,"@ADDiane No,  no.  Popping out a dozen good Christian babies is the goal. Marriage just ensures the Patriarchy is close by to smack you around if you deviate from their plan. ...",1
1,"“I disagree with someone, so I’ll unfollow them.” That’s smart. #sarcasm #dontbeababy",0
1,"@FakeSermon Beware the TV set! The outlet on your wall outputs a Satanic power to make the evil thing run! How else do you explain electricity? When you watch TV, the Satanic waves emit from it to turn you into a devil worshipper! Beware the TV! (Sarcasm intended)",1
1,"@ShannonSharpe Murder is always wrong, unless it's sanctioned by a god or something. /sarcasm",1
1,"@ArthurpSanders @Vioce4Peace BTW, another main reason I come to Twitter is Trump. I heard in the commemt area under his tweets are full of, how do I put this, talents of sarcasm.",2
1,@bearnakedjoe @dominicburgess @CastingNetworks But gay actors can’t play a straight character in a gay role pretending to be straight. It’s totally unbelievable. /sarcasm,3
1,"@thehill &amp; we have the best #Health #experts on the #pandemic in the World

#sarcasm",1
1,"RT @PabelRock: We don't need no education
We don't need no thought control
No dark sarcasm in the classroom
Teachers, leave them kids alone…",0
1,@SarahEHubbard1 A culture class where a old white lady teaches us people come from different countries (*shocker🙄* ) and advocate for a translator and now we should pat ourself on the back for being so culturally educated...,1
1,@Lrihendry I was planning on voting for Trump but that was before Kanye’s announcement...,0
1,"It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""",0
1,"RT @all_eddy: But kids can asymptomatically spread it to teachers and their parents.
Well, who cares about teachers. Right?🙄??",1
1,"@JimSmall But didn’t @POTUS say increased testing is the cause of the increase in cases?  Stop testing, and the whole problem goes away.  Amiright????",2
1,"@MrMoonyBlue1 @BoundingComics Yes yes, we’ll foster resilience in the emotionally weak by giving them the means to avoid adversity. /sarcasm",2
1,"@kyoag &lt;sarcasm&gt;Thanks for caring about others health instead of their comfort. &lt;/sarcasm&gt;

People like you are the reason we can't get this under control.",1
1,"Short girls can easily commit suicide by jumping off the bed.

#Sarcasm #DarkNetflix #shortgirlmeme
#meme",0
1,"@nkjemisin Yay, subtropical climate... *she says with heavy sarcasm*. I'm debating trying to move large, heavy pots of vegetables indoors, temporarily.",1
1,@beerboy182 They might need some of that $80 million for sarcasm detectors 😂😂,1
1,"@thejtlewis TRUMP
Cheated on his taxes
Is a sexual predator 
Stole from charities 
Stiffed small businesses
Is a racist
Cheated on his wives
Is illiterate
Is incompetent 
Is corrupt
Paid for abortions
Ran a fake university
Is a pathological liar
He’s an honest, smart decent man!
(Sarcasm)",1
1,"@EnuffSaidBihhh Better get those signatures while 8% of AZ population is still alive! *sarcasm* I know this is no joke, but it's so frustrating 2 C this level of uncaring. The point of establishing a gov't is for protection of community, not offering oneself as a sacrificial lamb 2 B slaughtered",1
1,"NGL I'm very happy to hear that the bar exam has been cancelled in Kentucky. Its not like I have student loans to pay back.

&lt;/sarcasm&gt;

#DiplomaPrivilege",0
1,"@MayorBrodeur You’re right, it’s just missing a comma:
“For the safety of all, lives matter.” 😂 How blessed we are to have someone so worried about grammar to be in office! 😉 #sarcasm",1
1,"@blub99999 Should have put discussion of poverty and homeless whilst we broadcast from a 20,000,000 mansion with every amenity and F'off peasants b/c we are relevant.  LOL!",1
1,"@DrDebraSoh Yes, if you mean that criticizing the ""homosexual agenda"" doesn't not mean that the person is a homophobe  (yes, sarcasm)",1
1,"@samanthamarika1 Our healthcare was taken over by Rockefeller 1900, so this does make sense.  The doctors are trained by a system that does not want to heal people.  Vit D?  Heck no!! Only if you can get it without sun........I'm dripping with sarcasm.",1
1,"@roywoodjr Europeans get that. Irony, sarcasm, and cynicism wasn’t loaded in the mayflower. They forgot it, stupid!",1
1,@LescarbeauB it’s quite obviously pro-women by returning the gender to its primary role of child bearer and homemaker. why would a woman ever want more in life than what her husband provides? (sarcasm intended),1
1,@ryanobles Hurricanes are a hoax invented by the left who don’t want the GOP to hold a convention. #outrage #sarcasm,1
1,@mwp764 That’s blasphemous that you would suggest such a thing!....(this is my sarcasm),1
1,"@Bantu_Rhino @JuddLegum @conor64 @DrIbram Logical consistency and coherency is part of the white male, western, oppressive patriarchy. So no. #sarcasm",4
1,RT @spencerseptien: One of my new favorite things is how people who have never worked in or for a hospital... know more about what COVID is…,1
1,"@Breannaaa18 @alyssa0marie We aren't people, we're machines. Our only purpose is to incubate, pleasure, and be a nanny/maid. Once we accept that, everyone that matters will be happy! (this is sarcasm by the way)",2
1,@mboothdenver @ddale8 Technically we won two revolutionary wars with slavery so I guess that slavery thing worked twice as good! 😁 #sarcasm,2
1,"@FedExHelp Well gee, that ""tool"" isn't complicated or hard to understand. Thanks for making that so easy...
#sarcasm",1
1,"She is openly spouting seditious, treasonous poison.

Isn't there a law?  (sarcasm) https://t.co/WhjKFDLprU",0
1,"@NowLibertarian We also need to remove algebra from the school curriculum, can't have people learning this middle eastern stuff 🤢 ",1
1,He did it!! He cured #COVID__19 Stop testing &amp; the cases are zero! If only the world respected him 1/100th of how great he’s doing  #sarcasm #geezusfuck #WearAMask #WashYourHands #PhysicalDistancing https://t.co/N0ZkpQQU1F,0
1,@bigten Because Covid only lives ‘outside of the conference ‘  #sarcasm,1
1,"@elderofziyon Those settler Jews are stealing the Palestinian oxygen! [sarcasm]
Two months without eating: you're dead. Three days without water: you're dead. Three minutes without oxygen: you're dead.
53 years without any of the three: Arabs are still alive! Must be aliens from outer space!",1
1,"@mojav1a Oh no, calling out bad behavior is so *bad*. /sarcasm",1
1,"RT @MizBetsyH: If COVID is a hoax &amp; shut downs &amp; mask mandates are political, why are the same things happening in other countries all over…",1
1,"One sided love:

Failure of Newton's third law.
😬🤭

#sarcastic #Sarcasm #fact",0
1,"@ClaetonS @danlivni @NoTweetsbyme @epain_daboss @Diddy @dailybeast @CNN @jaketapper Well said. Be proud that you belittle anyone who doesn’t agree with your views by casting them to hell, as if it existed. (sarcasm)

Your profile says you don’t care about others’ opinions, but you seem to think others should care about yours. There is a term for that-hypocrisy.",8
1,"RT @BarbaraB9999: Donnie didn't do that in March?  He said he did.  

I'm SHOCKED THAT HE LIED.  /sarcasm off https://t.co/yYI48JvHtR",1
1,"@NjPandemic @GovMurphy Yes, this is as horrible as it gets. I’d sooner invite Donald Trump to my house to hit on my daughter than agree with Murphy’s common sense. Now THAT’S sarcasm.",2
1,@emaxbnt @Huz12321 @coldbrew_tea @Ninja And the fact that the US government has been confirmed to spy on it's residents but not only them as they have access to every iPhone on the planet. I'm sure you use iCloud as well which is obviously completely safe and doesn't have any flaws whatsoever (sarcasm),4
1,"Not all is lost. We still have a semblance of a lawful nation.

Otherwise why would the police go through the trouble of overturning a car and sending 4 injured policemen to hospital. 

Imagine the creativity pressure while shooting someone.

#sarcasm",0
1,@HighnessOphelia But those that read a bible on occasion are all knowing.  They are never wrong. Ask them and they will tell you how right they are ALL the time. Theuly aren't judgemental either.  Insert sarcasm where applicable.,1
1,@IleiaAMVs @RadicalYue Ah yes cuz we all know the criminal justice system treats sexual harrasment victims amazingly and the bad guys never get away *she said with sarcasm pouring out of all her orifices*,2
1,"Sitting in an Elephant Onesie doing work, while listening to my daily mix of musical songs. 
Yeah working from home is so difficult! *sarcasm* #maskupmelbourne https://t.co/qcSGss3Azh",0
1,"Of course they have to ban TikTok. 2020 is just the best year, huh? ( sarcasm level over 9000)",0
1,"@xlostpunkfoundx Ahh yes, how dare I criticize an oppressive dictatorship that regularly punishes its own citizens and neglects any sense of human rights.

I'm *totally* a boot licker.
/sarcasm",1
1,"Let's be reasonable, here. How can police possibly protect the public if they can't shoot citizens to death when they're running away?
https://t.co/BUUIngKVwq",0
1,@MoFuryyy @bitchyyywitch @Beyiiconic @FantastikBisho @aliyajeanx @_Lawbytheway @Temiilawal Ever heard of Sarcasm? maybe the homophobia and sexism fogs up your brain,7
1,"@TheQuartering @PierceE1987 Don't you know you're not allowed to set the record straight. You just gotta let them lie about you.

It's 2020, get up to speed man! Sheesh! &lt;/sarcasm&gt;",2
1,Legitimate question: Why do people have their CashApp username on their profile? Does it work?Are random people actually dropping money into your account? I should try that. /sarcasm,0
1,"“Sarcasm, the Coward’s lie.”
-Captain Raymond Holt",0
1,"@ANerdWonder @CharlesMorganWV @unapologeticle1 No, they’re just the ones making the Middle East such an amazing place to live (sarcasm)",3
1,"@TRUST_BRENT On the bright side, you'll be able to afford a house since you're not hooked on avocado toast. :-D   (HEAVY sarcasm)   ;-)",1
1,"Before you judge a man, walk a mile in his shoes. After that who cares?...
He is mile away and you have got his shoes.
#fridaymorning #FridayThoughts #Sarcasm #sarcastic",0
1,"Yeah, I'm sure that keeping the students safe has nothing to do with a code that will work to stop transmission of Covid. (sarcasm intended). 

And if university students can't follow safety codes, what makes anyone think a class full of 10 year old kids can? https://t.co/V5cid9NJi8",0
1,Time to go to my 9:45 physics lab ! Woooo ! #sarcasm,0
1,Game tonight to see all my friends ツ #soexcited #sarcasm #forgotidnthavefriends,0
1,In a shocking upset it rained today at grove city college #sarcasm,0
1,I enjoy tweeting @Harry Styles and not getting a reply #sarcasm,0
1,Got ta love working till 5 am on a 15 hour shift #sarcasm,0
1,I'm boutta Jus get tatted Forreal now Lmao Sike nahh,0
1,Doesn't everyone love getting allergy shots once a week ? #sarcasm,0
1,Hey it's time to get all cocky ! #sarcasm #haverespect,0
1,"Dear Arkansas , could you possible make it even hotter ? #sarcasm",0
1,Always lovely when the sisters home for a visit ... #sarcasm,0
1,Wooooo let's go wrestling conditioning ! #sarcasm #goingtodie #goodbyeeveryone,0
1,The history of roman literature is so interesting .. #sarcasm #boring,0
1,Yeah mom and dad . I love you too #sarcasm #thanksforhatingme,0
1,This 8:20 Friday class is gonna be grrreat ! #sarcasm,0
1,Got ta love spending lunch break queuing at the bank #sarcasm,0
1,Love when the Internet goes down at work ! #not #sarcasm,0
1,Love that the soccer game last night got announced @HampshireProbs #sarcasm #HampshireProbs,0
1,I can tell already work is going to be fab today #sarcasm!,0
1,Nothing like waking up at 7 for a good ol' Doctors Appointment . #sarcasm #shootme,0
1,"This tweet is for you mom , please stalk me some more #sarcasm",0
1,I really like how the rains just gunna mess up my hair #Sarcasm,0
1,Awsome homework on the first day . That's just what I wanted #sarcasm,0
1,Oh u can ride ur bike with no hands ? Your so impressive #Sarcasm,0
1,"Wooow these girls are talking about smoking , your so cool . #WishIWasYou #Sarcasm",0
1,Having to go to college today to enroll for the second time #funtimes #sarcasm,0
1,and the final textbook total plus tax comes to just under 400 $ #great #Sarcasm #ripoffs,0
1,Oh yeah . Keep blasting call me maybe on the bus . #loveit #sarcasm,0
1,Love being left alone in the hall while people go and sing #sarcasm #loner,0
1,"@ScottHallMU But this is no worse than H1N1, right? &lt;sarcasm&gt;",1
1,"@CityOfLasVegas @GovSisolak @ClarkCountyNV Just to clarify, casinos are still ok right? Just bars are closing back up? 

(No sarcasm in this tweet at all, legit question)",3
1,"RT @SpeceraLaw: With all the insanity how long before the Chinese, Red Army is stationed within our Borders as a UN peacekeeping force? …",1
1,My favorite part of dating apps is matching and never saying a word. You know because I’m not there for anything specific just swipes. (Sarcasm),0
1,@SarcasmProdigy Don’t you just looove people? Wow people are just the best. ...,1
1,"@ddale8 Right?! So boring, all those people getting COVID-19 and exposing their kinfolk and, in the most inconvenient instances, DYING. All to thwart Donald Trump, too! #Sarcasm #EffOff #WeDontHaveAPresident",1
1,"@goarrow25 @DepaukHerbert @OANN So people who get abortions are inherently anti-family? That's not subjective. 

A ploy, a hoax, a political stunt .... call it what you will...",3
1,@SethAbramson @JoeBanner13 They must be using hydroxychloroquine. Damn liberals. And they aren’t testing the deaths clearly. We’re reporting dead people. No one else is. ,2
1,"RT @CylantJustice: Oh look, a bartender made a joke, using sarcasm, and more than one syllable, in a job, she isn't Qualified for...",1
1,"I love when 5 cop cars come flying by my house, makes me feel like I live in a good neighborhood #not 😅",0
1,"I love when every just assumes shit is try, instead of just asking about it #Not",0
1,I LOVE when I am an hour late. #not,0
1,I love when I find these dudes on vine! #FollowMe #giveaway #Xbox360 #sarcasm 😂,0
1,I love when I'm doing my homework and the internet goes down so I lose everything I was doing 😒 #sarcasm,0
1,I love when I miss the bus by 1 minute 😊😊😊😊😊😊😊 #not,0
1,I love when I only get 2 hours of sleep 😊🔫 #sarcasm,0
1,I love when it feels like he lied #sarcasm #relationshiptroubles #sometimesiquestionwhyistaywithhim #Becausethisjusthurts,0
1,I love when it rains and everyone forgets how to operate a motor vehicle #sarcasm #hatetraffic,0
1,I love when it rains hard before work then the sun comes out to make it humid af! #sarcasm,0
1,I love when I wake up and go to take a shower and there is no hot water #not,0
1,I love when Jonas wakes me up from a nap 😅 #not,0
1,I love when @Jschoeny13 gets a care package from my mom before my sister or I #youdabestmom #sarcasm 😡,0
1,I love when @J_Wash092 leaves the toilet seat up and I fall in... #sarcasm #really #TOOearlyforthis 😳,0
1,I love when money was taken from my account and I have no idea where it went. #Ohwait #Not #Wheresmymoney,0
1,I LOVE when my hair gets so curly that I look like a lion 😊😊😊😊😊😊 #sarcasm,0
1,I love when my hip hurts #not,0
1,I love when my professor asks someone to speak up so we can all hear and they say ok then talk the same ... Okay thanks lol,0
1,I'm down 3lbs from my Popsicle diet. Yay sore throats! #sarcasm,0
1,I mean great news always come at the right time 😊 #sarcastictweet,0
1,I mean here is it the finale & @grahamelliot is wearing another bow tie. I mean at least dress up. 👔 😂 #Masterchef #ChefRamsay #sarcasm,0
1,I mean I did just say I forgot ... so that must have meant at one point I knew how to speak 💀,0
1,I mean if kids just held still when you beat them maybe their scrotums wouldn't get hit. #sarcasm SMH,0
1,i mean i just got tired bc no one talks to me so what's the point on being mutuals if we don't speak ya know,0
1,I mean it's not like I've been a British citizen from birth and now just want to get my daughter a passport #OhWait #ComplexApplication #not,0
1,I mean not having a phone is kinda relaxin.. #NOT,0
1,I mean who doesn't love seeing the hatred in someone's eyes as they look at you #sarcastictweet,0
1,I'm glad I know how to do this chemistry homework #Sarcasm,0
1,I'm glad I look absolutely stunning in the mornings #sarcasm,0
1,i'm glad i pay almost 4 grand for this class just for the professor to read me the documents he posted on blackboard. #soworthit #sarcasm,0
1,I'm glad I still get fire drill notifications from Jessup. #not 🙅,0
1,I'm glad I still get the text message and phone call for jessups fire drills. #not #idontevengothere,0
1,I'm glad my pets missed me while I was gone! #not #theyhateme #angrypets,0
1,I'm glad pathophysiology isn't one of those important classes that the professor needs to show up for. #not,0
1,I'm glad so many ppl have visited me in Edmond ☺️☺️ #not,0
1,Learn to be happy for No reason,0
1,@itvcorrie @Dan_Brocklebank @antonycotton get your dancing shoes on ! Love you two #Sean #Billy,3
1,I've started on it . Happy Friday .,0
1,What is going on with this weather ? ! Could literally be sitting out here with a bathing suit on #wtfmothernature #notcomplaining #sarcasm,0
1,the commentators for the Warriors and Bulls game just compared draymond to Larry Bird ! This dude was compared to bird and bron in a day lol,0
1,@1043TheFan CANT WAIT to hear you talk about the NFL problems . DYING to hear what you think about it ! #not #sarcasm,1
1,"dude - you look so pretty , what are you doing this weekend ? me - thank you , you look pretty too have a good weekend I suck at flirting fml #sarcasm",0
1,"Pls don't let this pretty face fool you , I'll whoop tf out a hoe REAL SHIT !",0
1,I Really Don't Have A Life Outside Of Both My Jobs & School,0
1,they're all together in the vid i'd just like to thank jesus for answering my prayers,0
1,Heart . Broken . My long luscious hair is gone . 😢 😢 😢 😢,0
1,I may as well join the bandwagon and get some hoes and fuck folks over just because I think I can .,0
1,"@originalCynic I've seen no stories of Cards fans nearly killing fans of other teams . There are jerks , but most of us just love baseball . #sarcasm",1
1,Shoutout to my professor for starting the class early #not #sarcasm,0
1,Hey you guys . I love you too ! Can't wait to see all of you when I'm in Japan . #BurnItUp #Unbreakable,0
1,did I pass the anatomy test,0
1,I would make fun of this but it's kinda sweet in a weird way,0
1,and on the last day he walked out in the sun he'd only just discovered the sun and on the last day when all his work was done,0
1,"his phone keeps going off , more like his wife keeps walking in when he texts me #yeahright #sarcasm",0
1,@Democracy4Can It will get worse . More of your $ going to fund retirement of PS . Read Pension Ponzi,1
1,Jack be nimble . Jack be quick . Jack is a hardcore meth addict . #sarcasm,0
1,In high school : takes time to get dressed College : wtf are jeans ? Didn't I just have my sweat pants in my hand ! ?,0
1,"Sorry , I can't hangout . My uncle's cousin's sister in law's best friend's insurance agent's roommate's pet goldfish drowned . It was tragic . #sarcasm",0
1,I can't wait to become the next big mistake in history #sarcasm,0
1,Just got done doing laundry #lovecollege #not #sarcasm,0
1,@_kuroos @charmdi it's cheap of them and i'm still kinda upset they're actually making money from dishonest work but oh well what to do now #sarcasm,2
1,i hate half the kids in my music theatre class,0
1,If a guy calls you princess in a condescending manner assert your newly appointed royal status and have him beheaded . #sarcasm,0
1,*2016 will be my year and I don't give a fuck if you don't see that *,0
1,"@HeyitsFrancia I've always loved Brussels Sprouts , so right now this recipe my favorite . #AtkinsxAlyssa",0
1,Me : I like that ... Me : *looks at price tag* ... Me : I don't like that anymore . #sarcasm,0
1,Just came back and ... OMG IT MADE MY DAY this was a really sad day ... But it is worth @ReedDeming,1
1,Seriously I Get Distracted Sooooo Easily !,0
1,@realDonaldTrump Drugs are ruining the lives of young people and destroying their futures . Vote Trump and let's save our children .,1
1,When your bestfriend brings you dinner before a game so you surprise her with popcorn in class 😊 love you @emily__hope ❤️ ❤️ ❤️ 😘,0
1,@TinyHammerLady they've been playing Christmas music all month and it looked like Santa threw up in the break room when I walked in today,1
1,I don't even bother wearing a sweater whe . I leave the house cause it just gets hot down here,0
1,RT Coughing in front of smokers to make them feel guilty #sarcasm,0
1,Portfolio is dead . Time to revive you . #ChallengeAccepted,0
1,"The best ideas from Uber and other "" gig "" economy companies are being borrowed by workplace systems , @Mims says .",1
1,What beautiful weather #not #sarcasm,0
1,@kimmiecoon Finally ! Something to wash down candy corn and funnel cakes with ! #SarcasticTweet #sarcasm,1
1,An Honest Liar is quite an impressive documentary . Though it's depressing in so many ways .,0
1,The girl next to me smells like pancakes . #tease,0
1,To all the girls that say gentlemen don't exist anymore : They do exist but gentlemen are attracted to ladies . Not sluts . Sorry . #sarcasm,0
1,love how my dad just randomly cares that I'm dating someone ! alright dad ! you win the best father of the year award ! #not #sarcasm,0
1,Learn to be happy for No reason,0
1,@itvcorrie @Dan_Brocklebank @antonycotton get your dancing shoes on ! Love you two #Sean #Billy,3
1,I've started on it . Happy Friday .,0
1,What is going on with this weather ? ! Could literally be sitting out here with a bathing suit on #wtfmothernature #notcomplaining #sarcasm,0
